Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
124,Oh no! I hate when people do that!,Absolutely I agree I always try to not even bring cart unless I have too many too carry.,0,0,1,1,0,0,0,0,-0.159564197,-0.17576398,0.5050349235534668,0.4390260577201843,0.3570669889450073,0.458397776
125,"Yeah, I know what you mean. I always bring my cart back to the store.",Yes me too Now if everyone would just take our lead lol,0,0,1,1,0,0,0,0,-0.156987429,0.13958406448364258,0.5598031878471375,0.3804601728916168,0.4053337574005127,0.42337578535079956
126,That's awesome! What was the baby's name?,oh wow. Do you know whether it will be a boy or girl yet?,1,0,0,0,1,1,6,6,0.33344388008117676,0.002165362,0.49251967668533325,0.4883369207382202,0.3141077756881714,0.3233087360858917
127,i bet it is.,First time parent?,0,0,0,0,0,1,2,6,-0.045278057,0.066413231,0.3859198987483978,0.5352686047554016,0.3342905044555664,0.5519236326217651
128,That's great! I love being in the flow.,What kind of work do you do?,1,0,0,0,0,1,1,6,0.025901086628437042,0.013853766024112701,0.4077686667442322,0.5990059971809387,0.22039473056793213,0.5616037845611572
129,That's interesting. I'm not familiar with graphic recording.,"Actually I'm not, but it sounds very interesting and by working with different organizations, I would imagine it's also exciting and new every day.",0,0,0,0,1,0,1,8,-0.170204476,0.11844197660684586,0.6130422949790955,0.6010831594467163,0.5527129173278809,0.5291633605957031
130,It is so true!,"I agree, its always nice to have people around you who are smarter in some areas",0,1,0,0,0,0,0,0,0.034080796,0.14629098773002625,0.42057645320892334,0.4899548292160034,0.3188559412956238,0.5619611740112305
131,That's true,Yes men are definitely a bad idea when it comes to life and business,0,0,0,0,0,0,0,0,0.1857225000858307,0.2781970202922821,0.5014013051986694,0.4835721254348755,0.4650667607784271,0.5227601528167725
132,I love belugas! I have a few of those in my closet!,"Baby belugas are cute, but not as cute as your baby!",0,0,1,0,0,0,8,8,0.017152920365333557,0.250712126,0.33616429567337036,0.46319475769996643,0.16384422779083252,0.30285993218421936
133,That's so cute! I love Bugs Life!,That is so funny! I don't think she'll want to be compared to an ant when she gets older. You'll have to remind her.,1,0,0,0,0,0,1,1,-0.048585124,-0.147372216,0.48207539319992065,0.4891749918460846,0.2624933123588562,0.3311300277709961
134,What did you do?,"That is great!!  Sometimes we mom's get a bit forgotten, so to have an entire day where we are just loved is such a great feeling.",0,1,0,0,1,0,6,1,-0.043326646,0.5205191969871521,0.5326240062713623,0.39933350682258606,0.5758318305015564,0.10998248308897018
135,It's always nice to have a good mother.  I hope you have a great day!  I hope you have a great day!  I hope you have a great day!  I hope you,"Those words are the things we cherish more than any other thing, I love it when my girls do that!",1,0,0,1,0,0,2,1,0.4681271016597748,0.7015659809112549,0.34667080640792847,0.3872177004814148,0.2214924544095993,0.20307928323745728
136,What happened?,"I am not sure, it was pretty random",0,0,0,0,1,0,6,8,-0.037414283,-0.148286417,0.5492891073226929,0.5839404463768005,0.5849945545196533,0.5855193138122559
137,I hope you get it fixed.,"No, nothing at all",1,0,0,0,0,0,3,0,-0.190410167,-0.143765122,0.5943729281425476,0.6031688451766968,0.5510789155960083,0.5937224626541138
138,"It is, but you can always try to learn from them again.",I know,0,0,0,0,0,0,8,0,0.11113650351762772,-0.069152817,0.6005211472511292,0.467669815,0.6103661060333252,0.5253294706344604
139,I'm sure you will have a great time!,That is exciting news!  I bet you were so surprised!,1,1,0,0,0,0,2,1,0.18275105953216553,0.11218816041946411,0.49485599994659424,0.3986249566078186,0.25818926095962524,0.36014053225517273
140,"Wow, that is exciting!  I bet you are so proud of her!",Ha!  What a neat day to announce it - did they do any special kind of announcement?  I see so many videos of interesting and neat ways to make that announcement.,1,0,0,0,0,1,2,6,-0.287491888,0.3103219270706177,0.5117796063423157,0.6248307228088379,0.25032997131347656,0.4952034056186676
141,I did not.,I do watch Netflix sometimes.  Do you watch?,0,0,1,0,0,1,8,6,-0.11053966,-0.571473598,0.5044324994087219,0.6277220249176025,0.5964043140411377,0.6069576740264893
142,I love German TV.,I haven't heard of that one.  What genre does it fall in?,0,0,0,0,0,1,8,6,-0.196784079,-0.421433538,0.5289599895477295,0.676923931,0.48687469959259033,0.5850707292556763
143,I've never heard of that one.  I'll have to check it out.  I've heard of it.  I hope you enjoy it!,Sounds interesting!,1,1,0,0,0,0,2,1,-0.481463581,0.045568831,0.6723397374153137,0.4827617108821869,0.3992617726325989,0.39336392283439636
144,That's great! I hope you get the help you need.,Did it go your way?,1,0,0,0,0,1,3,6,-0.09070006,0.084072776,0.521160364,0.5175514817237854,0.2935740351676941,0.5439701080322266
145,"Wow, that's a great accomplishment!",That is great - have you found another job yet?,1,1,0,0,0,1,1,6,-0.136815995,0.21503929793834686,0.5178776979446411,0.5417130589485168,0.3336380422115326,0.3697754144668579
146,Oh no! I hate when that happens!,"I hate traffic too, it makes me angry",0,0,1,1,0,0,0,0,-0.120885611,-0.180543929,0.4750915467739105,0.5429977774620056,0.32166045904159546,0.4676165282726288
147,That's terrible,People are so rude when they drive these days,1,0,0,1,0,0,1,1,0.015631787478923798,-0.219958037,0.5036752223968506,0.5407217741012573,0.4466930329799652,0.34684306383132935
148,Why did you have to go through that?,I can imagine! That was a terrifying movie.,0,1,0,0,1,0,6,8,-0.039783739,-0.177088097,0.5555086731910706,0.519199789,0.5928612947463989,0.3582537770271301
149,It is a good movie.,"That happened to me too.. with the other Exorcist movies and the Ring movies. Even though they scared me, I was too curious to not see the others.",0,0,0,1,0,0,1,8,-0.1287646,-0.308967739,0.542232335,0.5651385188102722,0.6166979670524597,0.3842202425003052
150,"Wow, that's impressive. I'm sure she was very proud of herself.",She sounds like a person with great ability. Great choice of friend.,1,1,0,0,0,0,1,1,-0.227041781,0.23369190096855164,0.550404429,0.4527910649776459,0.3986071050167084,0.4159013628959656
151,I am sure she will.,That's great. I wish I had someone so close like that!,0,1,0,1,0,0,8,1,-0.163642049,0.3354777693748474,0.5177506804466248,0.4879786968231201,0.46296313405036926,0.24543941020965576
152,"Wow, that's pretty cool. What kind of plant was it?",Is that a bad sign? Perhaps the plant is not getting enough nutrition or sunlight?,0,0,0,0,1,1,6,5,-0.075466022,-0.256993949,0.6117864847183228,0.6857797503471375,0.5086220502853394,0.6198253631591797
153,That's good. I hope it gets better soon.,"Oh, I see. I am not much of a horticulturist but it makes sense that it could be over-saturated.",1,0,0,0,0,0,2,1,-0.056174397,-0.153060213,0.6087421178817749,0.5361562967300415,0.4279021620750427,0.5655981302261353
154,What kind of puppy was it?,Put what word? You mean published the info?,0,0,0,0,1,1,6,6,-0.002667144,0.071879357,0.5583543181419373,0.4988248348236084,0.5859873294830322,0.6737620830535889
155,"Wow, that's awesome! I bet you were so happy! I bet you were! I bet you were! I bet you were! I bet you were! I bet you were! I",So what breed did you get?,1,0,0,0,0,1,1,6,0.036836471408605576,0.031658761,0.41306525468826294,0.5545308589935303,0.16852720081806183,0.6074216365814209
156,I'm glad you got on your feet.,I would be too! You did what you had to do!,1,1,0,1,0,0,1,8,-0.024102427,0.15643279254436493,0.5685706734657288,0.3492840826511383,0.5297865867614746,0.26109132170677185
157,It is good to have family that cares for you.,Do you find the home buying experience worth it?,1,0,0,0,0,1,1,6,0.047289029,-0.069635123,0.5522404909133911,0.5953099727630615,0.5571140050888062,0.5061379671096802
158,That is a great attitude to have!,How long do you plan on staying in that house?,1,0,0,0,0,1,1,6,0.000449128,0.074075073,0.39891788363456726,0.5839552283287048,0.2980061173439026,0.5065625905990601
159,I hope you have a great time!,Well that's awesome! I'm happy for you!,1,1,0,0,0,0,2,1,0.17684665322303772,0.023851186,0.49581560492515564,0.4664757251739502,0.24372448027133942,0.219936341
160,"Wow, that's a lot of money! I hope he gets a good pay raise!","You shouldn't, because that is  a very stressful job",1,0,0,0,0,0,2,1,0.078349993,0.3654492497444153,0.5845091938972473,0.3656288981437683,0.36660730838775635,0.49681809544563293
161,I am sure he is very grateful for your help!,And don't forget how many years they have to study in order to get a license for surgery,1,0,0,0,0,0,8,8,-0.015161753,-0.101313651,0.45416775345802307,0.381138414,0.3448747992515564,0.514227033
162,What are you studying?,Really? Do you know what you want to do when you graduate? I know sometimes it's tough to settle on a path.,0,0,0,0,1,1,6,6,-0.088585794,0.17449025809764862,0.5164955854415894,0.5055041909217834,0.5517215728759766,0.43136781454086304
163,That's great. I hope you get the job!,That sounds like a great career plan. You will be filling a very important role in the physician's practice!,1,1,0,0,0,0,2,1,-0.019015431,0.39414119720458984,0.5469127893447876,0.41561588644981384,0.3175419867038727,0.2652865946292877
164,I don't know. What can you do about it?  What can you do about it?  What can you do about it?  What can you do about it?,I'm not sure. What would you do?,0,0,0,0,1,1,6,6,0.16005933284759521,-0.026191294,0.6547807455062866,0.556872547,0.503772497,0.46409255266189575
165,I would do that.,Maybe I will try that. Do you think it will work?,0,0,1,0,0,1,1,5,-0.140620798,0.057101268,0.5005555152893066,0.539151132,0.4807189404964447,0.46994951367378235
166,Oh no! Did you get in trouble?,"Oh no, that sounds like an awful situation. What did you end up doing after that?",0,1,0,0,1,1,6,6,0.016858790069818497,-0.134474009,0.5430198311805725,0.5848758816719055,0.5557161569595337,0.43542638421058655
167,"Oh wow, that's a long time. I hope you guys have a good time together!",So exciting! It can be fun to have a roommate,1,1,0,0,0,0,2,1,0.5481500625610352,0.38224342465400696,0.5275682806968689,0.37895911931991577,0.2070334553718567,0.18525202572345734
168,"Oh wow, that's a lot of people! I hope you guys have a great time!","I love that. Lots of new friends, haha",1,0,0,1,0,0,2,1,0.5549969673156738,0.1545964479446411,0.4787288308143616,0.40493595600128174,0.20465534925460815,0.18697722256183624
169,What was your childhood like then?,I've heard a lot of people say something similar. Did you go there a lot?,0,0,0,1,1,1,6,6,-0.15484041,-0.048723966,0.5502932667732239,0.5980715751647949,0.505804718,0.4663315713405609
170,"Oh wow, I love those shows! I used to love the old cartoons. I used to love the old cartoons too! I used to love the old cartoons too! I still love the old cartoons too! I",Where I grew up didn't have one nearby so I get a little jealous hearing about it.,0,0,1,1,0,0,8,8,-0.421096534,-0.225273818,0.43762966990470886,0.6048663854598999,0.23049964010715485,0.4281008243560791
171,I bet that was a lot of fun.,Good lord you must have had Facebook for a LONG time! I started mine in college so there isn't anything from my younger years.,0,0,0,1,0,0,1,1,0.054417323,-0.105706751,0.5264462828636169,0.301421195,0.49620452523231506,0.3417469263076782
172,"Oh no, I bet you were so excited!",Oh ok lol. I completely understand. I had a friend share a post about making mix tapes from the radio with a cassette player. Totally remember doing that!,0,1,0,1,0,0,1,0,0.1259969174861908,0.039347313,0.474339098,0.2977496385574341,0.28957033157348633,0.21208950877189636
173,I was a little kid in the 80s.,I am 33 :),0,0,1,1,0,0,8,0,-0.247034937,0.067707472,0.5469864010810852,0.44308415055274963,0.5352640151977539,0.29832378029823303
174,I agree. I don't like them either.,"Me too, bullies are part of the reason that I homeschooled.",1,0,1,1,0,0,0,0,-0.266813308,-0.151886746,0.5122089385986328,0.552205503,0.43873152136802673,0.48656806349754333
175,"Yes, I did. I used to be a bully but I grew out of it.","Well, I was referring to my own kids. They have adjusted well at 17 and 19.",0,0,1,1,0,0,8,8,-0.223824143,0.16468198597431183,0.525377095,0.5091955661773682,0.41762953996658325,0.5109937191009521
176,What was the new one about?,I also saw it and felt like it was pretty good. Much better than the My Little Pony Movie. That was TORTURE.,0,0,0,1,1,0,6,8,-0.082201019,-0.046754964,0.5700039267539978,0.376210093,0.6051887273788452,0.33942562341690063
177,I would pay more than a quarter to see that movie.,"Yeah it was so boring. Even my kids got bored and they had been dying to see it,",0,0,1,1,0,0,1,1,-0.256645143,0.013238541781902313,0.6056501269340515,0.46580439805984497,0.6684191226959229,0.4401189982891083
178,That's terrible.  What did they do?,That's not nice of them. Why do they keep taking it??,1,0,0,0,1,1,6,6,-0.111339346,-0.10375008,0.6248608231544495,0.5176106691360474,0.4961318373680115,0.4280434250831604
179,That's a bummer. I hope you can save it.,"Sorry to hear that. I found that it helps to have multiple savings accounts, so whenever you get a certain amount of money (like $5, $10) save it and be strict not to spend it.",1,1,0,1,0,0,3,4,-0.055182397,-0.378700703,0.6033887267112732,0.66591984,0.43682006001472473,0.464210182
180,That's so sad! I hope they don't either.,"LOL! This is perfect timing because I had the "" You are an adult not a child"" conversation with my girlfriend not too long ago. I had left popsicle wrapper on the night stand and it got sticky. I argued if you are willing to date someone who likes to eat Popsicles in bed, then you have to deal with the consequences. ",1,0,0,1,0,0,3,8,-0.111910045,1.885249137878418,0.528558075,0.21495306491851807,0.28231531381607056,0.21168431639671326
181,I hate when that happens.,"Okay, it wasn't just one, it was three: One cherry, and two grape. How anyone can eat just one at a time? Oh, the number of wrappers was also brought up. Like, I don't care if yuo bought them for the kids, I am part of this household as well. I tried to make it a teaching moment about how if you don't get the popsicles first someone else would, but I think my arguments have been falling on deaf ears for awhile now, lol",0,0,1,1,0,0,0,6,-0.257765144,0.40004995465278625,0.5783571600914001,0.43530434370040894,0.514509916,0.20468232035636902
182,That's terrible. I'm so sorry.,Wow. I'm so sorry to hear that. That would be incredibly hard. What happened?,1,1,0,0,0,1,4,4,-0.118250966,-0.245242804,0.5248700380325317,0.5308973789215088,0.2584010362625122,0.2608048915863037
183,I'm so sorry to hear that. I hope she is okay.,That's horrible. I'm really sorry about your friend. ,1,1,0,0,0,0,4,4,-0.189573854,-0.02108641,0.5718504786491394,0.46280160546302795,0.2534647583961487,0.3083418011665344
