Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
122,"That's great, it's good that you are able to do that.","Well, that's impressive! I can see why you are proud. Sounds like a hard working young lady!",1,1,0,0,0,0,1,1,-0.05142729,0.2949327230453491,0.5514674782752991,0.4640809893608093,0.5547152757644653,0.3219888508319855
123,It's always good to have someone you can rely on who knows what they are doing. I hope you can find a job that pays well.,"Yes, I was the same way too! I started working two days after I turned 16 so I could have my own money too!",1,0,0,1,0,0,2,8,0.28413447737693787,0.10670831799507141,0.6362038254737854,0.39291679859161377,0.5876906514167786,0.18378238379955292
124,That is a silly pet peeve,Absolutely I agree I always try to not even bring cart unless I have too many too carry.,0,0,0,1,0,0,8,0,-0.014391825,-0.17576398,0.48439112305641174,0.4390260577201843,0.4855434000492096,0.458397776
125,I agree! I have a big dog and he's the best.,Yes me too Now if everyone would just take our lead lol,1,0,1,1,0,0,0,0,0.12115011364221573,0.13958406448364258,0.361205518,0.3804601728916168,0.19454306364059448,0.42337578535079956
126,That's so nice of her. What was it?,oh wow. Do you know whether it will be a boy or girl yet?,1,0,0,0,1,1,6,6,-0.076077193,0.002165362,0.5242540240287781,0.4883369207382202,0.34688544273376465,0.3233087360858917
127,You will be so happy when you see it!,First time parent?,1,0,0,0,0,1,1,6,0.042913757264614105,0.066413231,0.4552209973335266,0.5352686047554016,0.309917152,0.5519236326217651
128,I love being in the flow as well. It's so relaxing and relaxing.,What kind of work do you do?,0,0,1,0,0,1,1,6,-0.087642461,0.013853766024112701,0.46740663051605225,0.5990059971809387,0.22420556843280792,0.5616037845611572
129,"It's very hard to be visualizing these days, but it's a very important aspect of your life.","Actually I'm not, but it sounds very interesting and by working with different organizations, I would imagine it's also exciting and new every day.",0,0,0,0,0,0,8,8,-0.075560242,0.11844197660684586,0.6116642355918884,0.6010831594467163,0.41698959469795227,0.5291633605957031
130,"Yes, that is true. It is a good way to see yourself as a better person.","I agree, its always nice to have people around you who are smarter in some areas",1,1,0,0,0,0,0,0,0.16053032875061035,0.14629098773002625,0.5769617557525635,0.4899548292160034,0.489426851,0.5619611740112305
131,"I agree, it's always nice to have people around you who are not afraid of the consequences of their actions",Yes men are definitely a bad idea when it comes to life and business,1,0,0,0,0,0,0,0,0.38622117042541504,0.2781970202922821,0.5269413590431213,0.4835721254348755,0.3954262137413025,0.5227601528167725
132,Oh wow! That is so cool! I love going to the Shedd Aquarium!,"Baby belugas are cute, but not as cute as your baby!",0,0,0,0,0,0,1,8,-0.12757431,0.250712126,0.36890625953674316,0.46319475769996643,0.167598158,0.30285993218421936
133,"Wow, that is a little scary! I would be scared too!",That is so funny! I don't think she'll want to be compared to an ant when she gets older. You'll have to remind her.,0,0,1,0,0,0,1,1,-0.099434644,-0.147372216,0.43636804819107056,0.4891749918460846,0.2908424139022827,0.3311300277709961
134,That's so sweet! What did you get?,"That is great!!  Sometimes we mom's get a bit forgotten, so to have an entire day where we are just loved is such a great feeling.",1,1,0,0,1,0,6,1,0.1303037405014038,0.5205191969871521,0.48155707120895386,0.39933350682258606,0.23806627094745636,0.10998248308897018
135,It's always nice to have a good mother. ,"Those words are the things we cherish more than any other thing, I love it when my girls do that!",1,0,0,1,0,0,1,1,0.49659690260887146,0.7015659809112549,0.4693244695663452,0.3872177004814148,0.4704134166240692,0.20307928323745728
136,What did you do?,"I am not sure, it was pretty random",0,0,0,0,1,0,6,8,-0.043326646,-0.148286417,0.5326240062713623,0.5839404463768005,0.5758318305015564,0.5855193138122559
137,I'm not sure either.,"No, nothing at all",0,0,0,0,0,0,0,0,-0.140414447,-0.143765122,0.5861833691596985,0.6031688451766968,0.4166751503944397,0.5937224626541138
138,"Well, you can always take a chance and do something positive.",I know,1,0,0,0,0,0,5,0,0.14967235922813416,-0.069152817,0.6040748357772827,0.467669815,0.5218871235847473,0.5253294706344604
139,Oh wow! That's great news!,That is exciting news!  I bet you were so surprised!,1,1,0,0,0,0,1,1,-0.157678246,0.11218816041946411,0.506894588,0.3986249566078186,0.35596030950546265,0.36014053225517273
140,That is so exciting!  It is always good to have a good surprise for the first few months.  I bet you were so happy!,Ha!  What a neat day to announce it - did they do any special kind of announcement?  I see so many videos of interesting and neat ways to make that announcement.,1,0,0,0,0,1,1,6,0.3070026934146881,0.3103219270706177,0.5652115345001221,0.6248307228088379,0.24640098214149475,0.4952034056186676
141,I did not. I have been using Netflix since I was a kid.,I do watch Netflix sometimes.  Do you watch?,0,0,1,0,0,1,8,6,-0.414658755,-0.571473598,0.5438910722732544,0.6277220249176025,0.5447083711624146,0.6069576740264893
142,"Oh wow, I haven't seen that one. I will have to check it out.",I haven't heard of that one.  What genre does it fall in?,0,0,0,0,0,1,1,6,-0.220362544,-0.421433538,0.5734215974807739,0.676923931,0.40288710594177246,0.5850707292556763
143,"Oh, well, I'm sorry, I hope you enjoy it!",Sounds interesting!,1,1,0,0,0,0,4,1,0.4674490690231323,0.045568831,0.580711305,0.4827617108821869,0.3111552596092224,0.39336392283439636
144,That's great! I hope it turns out well for you!,Did it go your way?,1,0,0,0,0,1,2,6,0.33904439210891724,0.084072776,0.5466683506965637,0.5175514817237854,0.23326009511947632,0.5439701080322266
145,Wow! That's awesome! Congratulations!,That is great - have you found another job yet?,1,1,0,0,0,1,7,6,-0.019458391,0.21503929793834686,0.49820512533187866,0.5417130589485168,0.32415837049484253,0.3697754144668579
146,"Oh man, that's terrible. Did you get to go home?","I hate traffic too, it makes me angry",1,0,0,1,1,0,6,0,-0.049396157,-0.180543929,0.5196777582168579,0.5429977774620056,0.41900455951690674,0.4676165282726288
147,That is so annoying.  I hate driving in the middle of nowhere,People are so rude when they drive these days,0,0,1,1,0,0,1,1,-0.701370001,-0.219958037,0.526786745,0.5407217741012573,0.43231961131095886,0.34684306383132935
148,That must have been terrifying.,I can imagine! That was a terrifying movie.,0,1,0,0,0,0,1,8,-0.127667934,-0.177088097,0.58590591,0.519199789,0.5764939785003662,0.3582537770271301
149,I agree. I still have nightmares about it.,"That happened to me too.. with the other Exorcist movies and the Ring movies. Even though they scared me, I was too curious to not see the others.",1,0,1,1,0,0,0,8,-0.27760753,-0.308967739,0.5315817,0.5651385188102722,0.369609535,0.3842202425003052
150,That's awesome! I hope she continues to do well!,She sounds like a person with great ability. Great choice of friend.,1,1,0,0,0,0,2,1,-0.160507053,0.23369190096855164,0.4885297417640686,0.4527910649776459,0.23375236988067627,0.4159013628959656
151,She's a good friend. I'm glad you have a good friend like her.,That's great. I wish I had someone so close like that!,1,1,0,1,0,0,1,1,0.059419356286525726,0.3354777693748474,0.5339986681938171,0.4879786968231201,0.35867548,0.24543941020965576
152,That's pretty neat. I love bananas.,Is that a bad sign? Perhaps the plant is not getting enough nutrition or sunlight?,0,0,0,0,0,1,1,5,-0.084669083,-0.256993949,0.5433522462844849,0.6857797503471375,0.3894643485546112,0.6198253631591797
153,I would be too. I don't think I would be able to do that.,"Oh, I see. I am not much of a horticulturist but it makes sense that it could be over-saturated.",0,0,1,0,0,0,1,1,-0.259879678,-0.153060213,0.551894486,0.5361562967300415,0.42335522174835205,0.5655981302261353
154,I love puppies!  What kind of puppy is it?,Put what word? You mean published the info?,0,0,0,0,1,1,6,6,0.077166378,0.071879357,0.46449142694473267,0.4988248348236084,0.3683474063873291,0.6737620830535889
155,That is awesome! I bet you were so excited!,So what breed did you get?,1,0,0,0,0,1,1,6,-0.050076686,0.031658761,0.42253968119621277,0.5545308589935303,0.21058739721775055,0.6074216365814209
156,That is very nice of them. I hope you can get back on your feet and save some money.,I would be too! You did what you had to do!,1,1,0,1,0,0,1,8,-0.041952461,0.15643279254436493,0.6056084036827087,0.3492840826511383,0.5120686292648315,0.26109132170677185
157,I am glad to hear it!,Do you find the home buying experience worth it?,1,0,0,0,0,1,1,6,-0.04685837,-0.069635123,0.4772755205631256,0.5953099727630615,0.3198821246623993,0.5061379671096802
158,I do love being independent. ,How long do you plan on staying in that house?,0,0,1,0,0,1,0,6,0.12972492,0.074075073,0.4464918375015259,0.5839552283287048,0.3107314109802246,0.5065625905990601
159,"Wow, that's quite a milestone! I'm happy for you!",Well that's awesome! I'm happy for you!,1,1,0,0,0,0,1,1,0.085139826,0.023851186,0.5223544239997864,0.4664757251739502,0.24456068873405457,0.219936341
160,I hope you can find someone better.,"You shouldn't, because that is  a very stressful job",1,0,0,0,0,0,3,1,0.3224475383758545,0.3654492497444153,0.569235623,0.3656288981437683,0.48287466168403625,0.49681809544563293
161,"I am sure he has insurance too, and that's not bad at all",And don't forget how many years they have to study in order to get a license for surgery,0,0,0,0,0,0,8,8,-0.120106444,-0.101313651,0.4977250099182129,0.381138414,0.48599591851234436,0.514227033
162,"Oh wow, that's interesting. Did you think it would be a good thing?",Really? Do you know what you want to do when you graduate? I know sometimes it's tough to settle on a path.,1,0,0,0,1,1,6,6,-0.148231417,0.17449025809764862,0.5471148490905762,0.5055041909217834,0.4672204554080963,0.43136781454086304
163,That's awesome. I hope you find success with your new career path.,That sounds like a great career plan. You will be filling a very important role in the physician's practice!,1,1,0,0,0,0,2,1,0.2034432590007782,0.39414119720458984,0.5646307468414307,0.41561588644981384,0.38162922859191895,0.2652865946292877
164,I think we can do about it.  I have a friend who is an avid reader.,I'm not sure. What would you do?,0,0,1,0,0,1,5,6,0.24998050928115845,-0.026191294,0.6659905314445496,0.556872547,0.5058475732803345,0.46409255266189575
165,I would.,Maybe I will try that. Do you think it will work?,0,0,1,0,0,1,1,5,-0.06285283,0.057101268,0.4742397964000702,0.539151132,0.43909555673599243,0.46994951367378235
166,That is really nice of them. Did you have fun?,"Oh no, that sounds like an awful situation. What did you end up doing after that?",1,1,0,0,1,1,1,6,0.26236283779144287,-0.134474009,0.5008812546730042,0.5848758816719055,0.42719677090644836,0.43542638421058655
167,That is very nice of you. I hope you have a great time with your friend.,So exciting! It can be fun to have a roommate,1,1,0,0,0,0,2,1,0.1963297575712204,0.38224342465400696,0.5562030076980591,0.37895911931991577,0.37828123569488525,0.18525202572345734
168,That is so great. It is good to have a place to stay.,"I love that. Lots of new friends, haha",1,0,0,1,0,0,1,1,0.0369315,0.1545964479446411,0.4915957748889923,0.40493595600128174,0.39561426639556885,0.18697722256183624
169,I remember the good old days.,I've heard a lot of people say something similar. Did you go there a lot?,0,0,1,1,0,1,8,6,-0.107561469,-0.048723966,0.5674908757209778,0.5980715751647949,0.5549899935722351,0.4663315713405609
170,I love the music shows. I love hearing the oldies play.,Where I grew up didn't have one nearby so I get a little jealous hearing about it.,0,0,1,1,0,0,1,8,-0.313589126,-0.225273818,0.49183163046836853,0.6048663854598999,0.37028226256370544,0.4281008243560791
171,What did it say?,Good lord you must have had Facebook for a LONG time! I started mine in college so there isn't anything from my younger years.,0,0,0,1,1,0,6,1,0.003782555,-0.105706751,0.543428898,0.301421195,0.614350438,0.3417469263076782
172,I remember that. I remember the days when we were kids.,Oh ok lol. I completely understand. I had a friend share a post about making mix tapes from the radio with a cassette player. Totally remember doing that!,0,1,1,1,0,0,8,0,-0.131443471,0.039347313,0.5574044585227966,0.2977496385574341,0.4460456073284149,0.21208950877189636
173,"I was born in 85, so I grew up around the 90s.",I am 33 :),0,0,1,1,0,0,8,0,-0.258361042,0.067707472,0.572632372,0.44308415055274963,0.5257617235183716,0.29832378029823303
174,I agree.  It's so sad.  I think it's time to stop.,"Me too, bullies are part of the reason that I homeschooled.",1,0,1,1,0,0,0,0,0.2142932265996933,-0.151886746,0.6149464249610901,0.552205503,0.2538696527481079,0.48656806349754333
175,"Yes, but I'm glad you're doing better now.","Well, I was referring to my own kids. They have adjusted well at 17 and 19.",1,0,0,1,0,0,8,8,-0.012210071,0.16468198597431183,0.5892453789710999,0.5091955661773682,0.47395867109298706,0.5109937191009521
176,I have never seen that movie.  What was it about?,I also saw it and felt like it was pretty good. Much better than the My Little Pony Movie. That was TORTURE.,0,0,0,1,1,0,6,8,-0.375038058,-0.046754964,0.6663122773170471,0.376210093,0.6153122186660767,0.33942562341690063
177,Yeah I don't like them either. I am sure it will be a lot better than the last one.,"Yeah it was so boring. Even my kids got bored and they had been dying to see it,",0,0,1,1,0,0,0,1,-0.293714166,0.013238541781902313,0.5664346814155579,0.46580439805984497,0.545246422,0.4401189982891083
178,That's really mean of them.  I hope they don't steal it.,That's not nice of them. Why do they keep taking it??,1,0,0,0,0,1,2,6,0.1162659227848053,-0.10375008,0.7024183869361877,0.5176106691360474,0.41394108533859253,0.4280434250831604
179,I hope you don't get any of it.,"Sorry to hear that. I found that it helps to have multiple savings accounts, so whenever you get a certain amount of money (like $5, $10) save it and be strict not to spend it.",1,1,0,1,0,0,3,4,0.050818465650081635,-0.378700703,0.5906646251678467,0.66591984,0.5698506832122803,0.464210182
180,"I guess it depends on the type of business environment you're in. I'm not sure what you're talking about, but maybe they don't have enough money to clean up after themselves?","LOL! This is perfect timing because I had the "" You are an adult not a child"" conversation with my girlfriend not too long ago. I had left popsicle wrapper on the night stand and it got sticky. I argued if you are willing to date someone who likes to eat Popsicles in bed, then you have to deal with the consequences. ",0,0,0,1,1,0,5,8,0.010423146188259125,1.885249137878418,0.7280164957046509,0.21495306491851807,0.5433529615402222,0.21168431639671326
