Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
0.0639,0.3840,0.7834,0.6200,0.2511,"PearsonRResult(statistic=0.044112412431163206, pvalue=0.0013811301005069786)","PearsonRResult(statistic=-0.004163651535260519, pvalue=0.7628362873045188)","PearsonRResult(statistic=0.06751100784841128, pvalue=9.662475536797028e-07)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
121,i am sure you will do better .,i wish refrigerators would have a warranty that replaced food when they went bad .,1,0,0,0,0,0,5,8,0.40691882371902466,-0.15896648168563843,0.1902339905500412,0.2854171693325043,0.399149626493454,0.3603562116622925
122,i am sorry to hear that . i hope you can find a better place .,"wao , you must fell weird about it ! what you thinki to do about it ?",1,1,0,0,0,1,4,6,0.32349827885627747,0.6339699029922485,0.1755053848028183,0.1328757107257843,0.23454615473747253,0.1375318169593811
123,that is a good thing to do . i am sure you will find a good relationship with her .,"super tough situation , i think you should let her know , and let her decides next",1,1,0,0,0,0,8,5,0.6084837913513184,0.4546150863170624,0.12236633896827698,0.21797999739646912,0.18100011348724365,0.25498825311660767
124,that is a good thing . i hope you did not get hurt .,"oh , i am sure you were embarrassed ! but , maybe you can laugh about it now ?",1,1,0,0,0,0,8,5,0.05550559237599373,0.8645793199539185,0.14286701381206512,0.11793556809425354,0.3087741732597351,0.2926674485206604
125,that is a good thing to do . i am sure you will do better .,"well , i am sure mom had a laugh lol ! i can imagine how you felt at the time though !",1,0,0,0,0,0,8,8,0.38257041573524475,0.7766439914703369,0.11809606850147247,0.06955619901418686,0.27008217573165894,0.15349937975406647
126,that is awesome ! i hope you have a good time !,"ah , that sounds fantastic ! which ocean will you be enjoying ?",1,1,0,0,0,1,2,6,0.20770269632339478,1.0542209148406982,0.1939767599105835,0.1811809241771698,0.09397375583648682,0.23535069823265076
127,that is great ! i hope you have a good time .,sounds awesome ! do you have a beachside beverage or traditions that you enjoy ? ( mine would be tequila + lime ... very jimmy buffett ; - ) ),1,1,0,0,0,1,2,6,0.6851166486740112,1.058943748474121,0.21851225197315216,0.07429651916027069,0.14498500525951385,0.06526166945695877
128,that is great . i am glad you are okay .,"well , that is impressive ! i can see why you are proud . sounds like a hard working young lady !",1,1,0,0,0,0,1,1,0.5471721887588501,0.6773531436920166,0.2112817019224167,0.08906466513872147,0.17482466995716095,0.13563492894172668
129,i am sure she will be fine .,"yes , i was the same way too ! i started working two days after i turned 16 so i could have my own money too !",1,0,0,1,0,0,8,8,0.20925462245941162,0.6792910099029541,0.28437185287475586,0.13754332065582275,0.2924794554710388,0.159759059548378
130,that is so sad . i hope you can get it back .,absolutely i agree i always try to not even bring cart unless i have too many too carry .,1,0,0,1,0,0,3,0,0.3832463324069977,-0.14196735620498657,0.22192609310150146,0.30437976121902466,0.17354747653007507,0.43306735157966614
131,i am sure you will get it,yes me too now if everyone would just take our lead lol,1,0,0,1,0,0,8,0,0.15320265293121338,0.3131633996963501,0.3849550783634186,0.3581538200378418,0.32155701518058777,0.40346887707710266
132,that is amazing ! i bet you are so proud of her .,oh wow . do you know whether it will be a boy or girl yet ?,1,0,0,0,0,1,2,6,0.7653213739395142,0.45761555433273315,0.15308041870594025,0.24127840995788574,0.1320105642080307,0.2277880162000656
133,that is great ! i hope you have a good time .,first time parent ?,1,0,0,0,0,1,2,6,0.6851166486740112,-0.1887444257736206,0.21851225197315216,0.2772323191165924,0.14498500525951385,0.720954418182373
134,that is great . i am glad you are okay .,what kind of work do you do ?,1,0,0,0,0,1,1,6,0.5471721887588501,0.16669467091560364,0.2112817019224167,0.29048851132392883,0.17482466995716095,0.6187653541564941
135,i am sure you will do great !,"actually i am not , but it sounds very interesting and by working with different organizations , i would imagine it is also exciting and new every day .",1,0,0,0,0,0,2,1,0.6842848062515259,0.3198786675930023,0.23753732442855835,0.3374566435813904,0.1328331083059311,0.5165541172027588
136,i am so happy for you .,"i agree , its always nice to have people around you who are smarter in some areas",1,1,0,0,0,0,1,0,0.6113573312759399,0.24770334362983704,0.22436417639255524,0.2738472819328308,0.17790549993515015,0.3281456232070923
137,i know that feeling . i am sure you will do great .,yes men are definitely a bad idea when it comes to life and business,1,0,0,0,0,0,0,0,0.6444094181060791,0.2798587381839752,0.1374807506799698,0.4034632444381714,0.20172971487045288,0.4617656469345093
138,that is so sweet . i love the kids .,"baby belugas are cute , but not as cute as your baby !",1,0,0,0,0,0,1,8,0.15965117514133453,0.36276307702064514,0.19170337915420532,0.24710914492607117,0.15073779225349426,0.3491554260253906
139,that is a good idea . i am sure you will have a great time .,that is so funny ! i do not think she 'll want to be compared to an ant when she gets older . you will have to remind her .,1,0,0,0,0,0,1,1,0.4564111530780792,0.635798454284668,0.14085422456264496,0.08105472475290298,0.14992301166057587,0.12418800592422485
140,that is great . i am glad you are happy for her .,"that is great ! ! sometimes we mom 's get a bit forgotten , so to have an entire day where we are just loved is such a great feeling .",1,1,0,0,0,0,1,1,0.5212571024894714,0.7289035320281982,0.20653222501277924,0.2286614179611206,0.16114084422588348,0.052506960928440094
141,i am so glad you had that .,"those words are the things we cherish more than any other thing , i love it when my girls do that !",1,0,0,1,0,0,8,1,0.5385199785232544,0.8494713306427002,0.3093639612197876,0.26077887415885925,0.26663970947265625,0.18431195616722107
142,i am sorry to hear that . i am sorry to hear that .,"i am not sure , it was pretty random",1,0,0,0,0,0,4,8,0.23913973569869995,-0.17108166217803955,0.19581031799316406,0.420661062002182,0.29927533864974976,0.39546242356300354
143,i am sure you will do that,"no , nothing at all",1,0,0,0,0,0,8,0,0.5009913444519043,-0.2538747787475586,0.3313099443912506,0.4471115469932556,0.2782302498817444,0.5975030660629272
144,i am sure you will do that .,i know,1,0,0,0,0,0,8,0,0.5831888914108276,-0.29175904393196106,0.20491813123226166,0.3789405822753906,0.3577791452407837,0.44582095742225647
145,that is great ! i am so happy for you .,that is exciting news ! i bet you were so surprised !,1,1,0,0,0,0,1,1,0.6271473169326782,0.48781654238700867,0.19455845654010773,0.12090878188610077,0.11107233911752701,0.11557412147521973
146,that is great ! i am glad you are able to get her !,ha ! what a neat day to announce it - did they do any special kind of announcement ? i see so many videos of interesting and neat ways to make that announcement .,1,0,0,0,0,1,1,6,0.5684990882873535,1.2497961521148682,0.20424064993858337,0.07487092167139053,0.13486269116401672,0.10512564331293106
147,i love to see that .,i do watch netflix sometimes . do you watch ?,1,0,0,0,0,1,1,6,0.23498517274856567,0.007889464497566223,0.2667810916900635,0.1741551011800766,0.3154098689556122,0.19059385359287262
148,i love it .,i have n't heard of that one . what genre does it fall in ?,1,0,0,0,0,1,1,6,0.06646598875522614,-0.27302971482276917,0.22767171263694763,0.15531428158283234,0.2970438599586487,0.3161269426345825
149,i am sure you will do great !,sounds interesting !,1,1,0,0,0,0,2,1,0.6842848062515259,-0.09924930334091187,0.23753732442855835,0.3087325096130371,0.1328331083059311,0.3408612012863159
150,"that is good , i am sure you will do great !",did it go your way ?,1,0,0,0,0,1,1,6,0.6371654272079468,0.2749972343444824,0.2233547866344452,0.26423412561416626,0.38420653343200684,0.7820976972579956
151,that is great . i hope you did not get it,that is great - have you found another job yet ?,1,1,0,0,0,1,1,6,0.196690171957016,0.6993815898895264,0.2884330153465271,0.26767200231552124,0.20239460468292236,0.40753045678138733
152,oh no ! that is terrible . did you have to do that ?,"i hate traffic too , it makes me angry",1,0,0,1,1,0,6,0,0.7928688526153564,-0.06787993013858795,0.13743236660957336,0.3132694661617279,0.25963807106018066,0.2997293174266815
153,i would have been so mad !,people are so rude when they drive these days,0,0,1,1,0,0,1,1,1.005621314048767,-0.25744226574897766,0.21022382378578186,0.40434327721595764,0.1868828535079956,0.30820757150650024
154,i am sorry to hear that . i am sorry to hear that .,i can imagine ! that was a terrifying movie .,1,0,0,0,0,0,4,8,0.23913973569869995,0.24343863129615784,0.19581031799316406,0.14910130202770233,0.29927533864974976,0.29177844524383545
155,i am sure you will do fine .,"that happened to me too .. with the other exorcist movies and the ring movies . even though they scared me , i was too curious to not see the others .",1,0,0,1,0,0,8,8,0.41703328490257263,0.20777547359466553,0.23048000037670135,0.49306297302246094,0.34468990564346313,0.15658289194107056
156,that is great ! i am glad you are okay .,she sounds like a person with great ability . great choice of friend .,1,1,0,0,0,0,1,1,0.6594922542572021,0.24837616086006165,0.19468361139297485,0.16113358736038208,0.14244668185710907,0.2814130187034607
157,that is great . i am glad you are able to do that .,that is great . i wish i had someone so close like that !,1,1,0,1,0,0,1,1,0.6051766872406006,0.6182878017425537,0.27049490809440613,0.21234264969825745,0.21377795934677124,0.09070858359336853
158,that is a good idea .,is that a bad sign ? perhaps the plant is not getting enough nutrition or sunlight ?,0,0,0,0,0,1,1,5,0.2187804877758026,-0.09320381283760071,0.2978343069553375,0.27509164810180664,0.5798231363296509,0.44992467761039734
159,i am sure you will get it,"oh , i see . i am not much of a horticulturist but it makes sense that it could be over-saturated .",1,0,0,0,0,0,8,8,0.15320265293121338,-0.17498767375946045,0.3849550783634186,0.29680439829826355,0.32155701518058777,0.3502159118652344
160,that is awesome . i bet you are going to get it ?,put what word ? you mean published the info ?,1,0,0,0,1,1,2,6,0.3515760004520416,-0.13218921422958374,0.19936323165893555,0.08523234724998474,0.1283176988363266,0.7835842370986938
161,that is great ! i hope you have a good time .,so what breed did you get ?,1,0,0,0,0,1,2,6,0.6851166486740112,-0.13929638266563416,0.21851225197315216,0.31171828508377075,0.14498500525951385,0.6262218952178955
162,that is great . i am glad you had a good life .,i would be too ! you did what you had to do !,1,1,0,1,0,0,1,1,0.5371074676513672,1.2136174440383911,0.20392140746116638,0.13088183104991913,0.20249076187610626,0.1594613492488861
163,that is great . i am glad you are able to get that .,do you find the home buying experience worth it ?,1,0,0,0,0,1,1,6,0.6236681938171387,0.07442767918109894,0.2875400483608246,0.24320447444915771,0.22630536556243896,0.6059718728065491
164,that is great . i am glad you are able to get a good relationship with your family .,how long do you plan on staying in that house ?,1,0,0,0,0,1,1,6,0.47746333479881287,0.009399879723787308,0.23813503980636597,0.31219619512557983,0.15464794635772705,0.5057150721549988
165,"that is great , i am sure you will have a great time .",well that is awesome ! i am happy for you !,1,1,0,0,0,0,1,1,0.5075980424880981,0.5417482852935791,0.33264780044555664,0.1723400354385376,0.40064558386802673,0.10512354969978333
166,that is a good thing to do . i am sure you will find a better place ?,"you should n't , because that is a very stressful job",1,0,0,0,1,0,6,1,0.2694537341594696,-0.016483597457408905,0.08417293429374695,0.31193333864212036,0.13446956872940063,0.4855041205883026
167,i am sorry to hear that . i hope you can get it fixed .,and do not forget how many years they have to study in order to get a license for surgery,1,0,0,0,0,0,4,8,0.4048822522163391,-0.26058247685432434,0.24927249550819397,0.273252934217453,0.2559584379196167,0.4433974027633667
168,that is great . i am sure you will do great !,really ? do you know what you want to do when you graduate ? i know sometimes it is tough to settle on a path .,1,0,0,0,0,1,1,6,0.5878453254699707,0.7309480905532837,0.15081393718719482,0.08639295399188995,0.11215334385633469,0.2844464182853699
169,i am sure you will do great !,that sounds like a great career plan . you will be filling a very important role in the physician 's practice !,1,1,0,0,0,0,2,1,0.6842848062515259,0.42786848545074463,0.23753732442855835,0.09557149559259415,0.1328331083059311,0.11136028170585632
170,i am so sorry . i do not know what you mean .,i am not sure . what would you do ?,1,0,0,0,0,1,4,6,0.5689529180526733,0.2252962291240692,0.21232759952545166,0.17543943226337433,0.30979233980178833,0.25167497992515564
171,i would have been so annoying .,maybe i will try that . do you think it will work ?,0,0,1,0,0,1,1,5,0.05760811269283295,0.30937376618385315,0.23040145635604858,0.29592636227607727,0.3794589936733246,0.34982308745384216
172,oh no ! that is terrible . did you find out ?,"oh no , that sounds like an awful situation . what did you end up doing after that ?",0,1,0,0,1,1,6,6,0.5710791349411011,0.24295711517333984,0.13850556313991547,0.36434081196784973,0.2680676579475403,0.38325971364974976
173,that is terrible . i hope you did not get hurt .,so exciting ! it can be fun to have a roommate,1,1,0,0,0,0,8,1,0.1392057090997696,-0.20638707280158997,0.17644022405147552,0.2536974251270294,0.2921445667743683,0.053759410977363586
174,that is a good idea . i am sure you will have a good time .,"i love that . lots of new friends , haha",1,0,0,0,0,0,1,1,0.4426410496234894,-0.25889864563941956,0.11897698789834976,0.1677325814962387,0.1692872941493988,0.04765406996011734
175,that is so sad . i am sure you will have a good time .,i have heard a lot of people say something similar . did you go there a lot ?,1,0,0,1,0,1,1,6,0.45769667625427246,0.09645888954401016,0.15208259224891663,0.12335717678070068,0.1277887374162674,0.1551678478717804
176,that is great . i am glad you are able to get that .,where i grew up did not have one nearby so i get a little jealous hearing about it .,1,0,0,1,0,0,1,8,0.6236681938171387,-0.10647633671760559,0.2875400483608246,0.41532331705093384,0.22630536556243896,0.5056539177894592
177,that is great . i am glad you had a good time .,good lord you must have had facebook for a long time ! i started mine in college so there is not anything from my younger years .,1,0,0,1,0,0,1,1,0.5295814275741577,0.7543653249740601,0.20754770934581757,0.23807786405086517,0.16636419296264648,0.23928198218345642
