Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
121,"I love the Gulf of Mexico, I bet it will be beautiful!",Sounds awesome! Do you have a beachside beverage or traditions that you enjoy? (Mine would be tequila + lime...very Jimmy Buffett ;-)),0,0,0,0,0,1,2,6,-0.183485448,0.8104333877563477,0.4533146321773529,0.35219666361808777,0.36913079023361206,0.1887335479259491
122,Wow! That's amazing. I'm proud of her!,"Well, that's impressive! I can see why you are proud. Sounds like a hard working young lady!",1,1,0,0,0,0,1,1,-0.265381217,0.2949327230453491,0.4587481617927551,0.4640810191631317,0.22580397129058838,0.3219888508319855
123,I know right. It's like we are living in a fairyland.,"Yes, I was the same way too! I started working two days after I turned 16 so I could have my own money too!",0,0,1,1,0,0,0,8,0.080723532,0.10670825093984604,0.4697405993938446,0.39291679859161377,0.3908221423625946,0.1837823987007141
124,That's really annoying. I hate when people do that.,Absolutely I agree I always try to not even bring cart unless I have too many too carry.,0,0,1,1,0,0,1,0,-0.241889566,-0.175763965,0.5753012895584106,0.4390260577201843,0.40451905131340027,0.4583978056907654
125,"I agree, I think carts are the best way to get a good workout.",Yes me too Now if everyone would just take our lead lol,1,0,0,1,0,0,0,0,0.3634217083454132,0.13958409428596497,0.5202207565307617,0.3804602026939392,0.46111708879470825,0.42337581515312195
126,That is awesome!  I bet you were so excited!  ,oh wow. Do you know whether it will be a boy or girl yet?,1,0,0,0,0,1,1,6,-0.070498288,0.002165377,0.071261905,0.4883369207382202,0.24561075866222382,0.3233087360858917
127,i am sure it will be a boy.,First time parent?,0,0,0,0,0,1,8,6,-0.216735959,0.066413239,0.4114881753921509,0.5352686047554016,0.3152400255203247,0.5519236326217651
128,That sounds like fun!,What kind of work do you do?,1,0,0,0,0,1,1,6,0.056109179,0.013853744,0.4835394620895386,0.5990059971809387,0.3169763386249542,0.5616036653518677
129,I think that is a great way to learn and strengthen your culture.,"Actually I'm not, but it sounds very interesting and by working with different organizations, I would imagine it's also exciting and new every day.",0,0,0,0,0,0,1,8,0.089406729,0.11844196915626526,0.5184620022773743,0.6010830998420715,0.475376695,0.5291633605957031
130,I agree. It's really important to teach them how to be better.,"I agree, its always nice to have people around you who are smarter in some areas",1,1,0,0,0,0,0,0,0.2222817838191986,0.14629098773002625,0.5139775276184082,0.48995479941368103,0.41624006628990173,0.5619612336158752
131,"That's a shame, but at least it's a good thing to have some people around you that can help you find the courage to do",Yes men are definitely a bad idea when it comes to life and business,1,0,0,0,0,0,8,0,0.3301822543144226,0.2781970202922821,0.5156291723251343,0.4835721254348755,0.3595142960548401,0.5227601528167725
132,I love the name of that movie!  I bet you were thrilled.,"Baby belugas are cute, but not as cute as your baby!",1,0,0,0,0,0,1,8,-0.174648985,0.2507120966911316,0.4555036127567291,0.4631947875022888,0.352721632,0.302859902
133,Oh man that's the best.  I've never heard of a baby belugas.  I bet it was so cute!,That is so funny! I don't think she'll want to be compared to an ant when she gets older. You'll have to remind her.,1,0,0,0,0,0,1,1,-0.298373848,-0.147372171,0.4678340256214142,0.4891749918460846,0.26656675338745117,0.3311300277709961
134,I bet! What did you get?,"That is great!!  Sometimes we mom's get a bit forgotten, so to have an entire day where we are just loved is such a great feeling.",0,1,0,0,1,0,6,1,0.14118976891040802,0.5205192565917969,0.5271041989326477,0.39933350682258606,0.4116758406162262,0.10998247563838959
135,I bet.  It's nice to have that to look back at and remember all the great times that happened.,"Those words are the things we cherish more than any other thing, I love it when my girls do that!",1,0,0,1,0,0,1,1,0.20320580899715424,0.7015659809112549,0.633280873,0.387217641,0.43249568343162537,0.20307928323745728
136,I am not sure. Maybe the person was too busy.,"I am not sure, it was pretty random",0,0,0,0,0,0,5,8,-0.187357634,-0.148286402,0.6293826699256897,0.5839404463768005,0.6197493076324463,0.5855192542076111
137,"I hope not, I would have done the same thing","No, nothing at all",0,0,1,0,0,0,3,0,-0.176664293,-0.143765122,0.6133329272270203,0.6031689047813416,0.5719882249832153,0.5937224626541138
138,"Yeah, I know, I guess it's hard to learn from them.",I know,0,0,0,0,0,0,0,0,-0.039353564,-0.069152802,0.5790565609931946,0.467669815,0.430327833,0.5253294706344604
139,I bet that is exciting! I hope they have a wonderful time together.,That is exciting news!  I bet you were so surprised!,1,1,0,0,0,0,2,1,0.5201525092124939,0.11218813806772232,0.5451229214668274,0.3986249566078186,0.20690792798995972,0.36014050245285034
140,That is great news!  I hope they do well!,Ha!  What a neat day to announce it - did they do any special kind of announcement?  I see so many videos of interesting and neat ways to make that announcement.,1,0,0,0,0,1,2,6,-0.222014219,0.3103218972682953,0.5333435535430908,0.6248307228088379,0.4169284999370575,0.495203435
141,I watched a movie on Netflix and it was really good. I had a great time.,I do watch Netflix sometimes.  Do you watch?,0,0,1,0,0,1,8,6,-0.302183717,-0.571473598,0.4711098074913025,0.6277220845222473,0.35326194763183594,0.6069576740264893
142,"Oh I see, I love dark.",I haven't heard of that one.  What genre does it fall in?,0,0,0,0,0,1,1,6,-0.156991974,-0.421433538,0.5468515753746033,0.676923931,0.4922642409801483,0.5850707292556763
143,"Oh I see, well I hope you enjoy it!",Sounds interesting!,1,1,0,0,0,0,2,1,0.2984214425086975,0.045568808913230896,0.48743146657943726,0.4827617108821869,0.3163168728351593,0.39336392283439636
144,That's good to hear! Did you get a good outcome?,Did it go your way?,1,0,0,0,1,1,6,6,0.17913042,0.084072791,0.516729474,0.5175514817237854,0.40822798013687134,0.5439701080322266
145,That's great. Congratulations. ,That is great - have you found another job yet?,1,1,0,0,0,1,7,6,0.1742618978023529,0.21503929793834686,0.41749224066734314,0.5417131185531616,0.4452037513256073,0.3697753846645355
146,What happened?,"I hate traffic too, it makes me angry",0,0,0,1,1,0,6,0,-0.03741429,-0.180543929,0.5492891073226929,0.5429977774620056,0.5849945545196533,0.4676165282726288
147,I hate that too.,People are so rude when they drive these days,0,0,1,1,0,0,0,1,-0.294983238,-0.219958067,0.5422710180282593,0.5407218337059021,0.4543004631996155,0.34684306383132935
148,That must have been very scary.  Did you get into trouble with your parents?,I can imagine! That was a terrifying movie.,0,1,0,0,1,0,6,8,0.15501220524311066,-0.177088082,0.7020308375358582,0.519199789,0.5900076627731323,0.3582538068294525
149,I can imagine! I used to love them as well.,"That happened to me too.. with the other Exorcist movies and the Ring movies. Even though they scared me, I was too curious to not see the others.",0,0,1,1,0,0,8,8,-0.155435354,-0.308967769,0.4655344486236572,0.5651385188102722,0.2331283986568451,0.3842202425003052
150,That's awesome.  That's great.  I'm glad you got it all figured out.  I wish I could do that.,She sounds like a person with great ability. Great choice of friend.,1,1,0,0,0,0,1,1,0.23952621221542358,0.23369190096855164,0.6798507571220398,0.45279109477996826,0.385944664,0.4159013628959656
151,You are so lucky.,That's great. I wish I had someone so close like that!,1,1,0,1,0,0,8,1,0.059338878840208054,0.33547774,0.48120418190956116,0.4879786968231201,0.4527837932109833,0.24543941020965576
152,That's really cool! Did you have any idea what it was?,Is that a bad sign? Perhaps the plant is not getting enough nutrition or sunlight?,1,0,0,0,1,1,6,5,0.053112119,-0.256993979,0.5018215775489807,0.6857796907424927,0.3802449405193329,0.6198252439498901
153,That's good to hear! I hope it turns out well for you!,"Oh, I see. I am not much of a horticulturist but it makes sense that it could be over-saturated.",1,0,0,0,0,0,2,1,0.2363900989294052,-0.153060213,0.5402431488037109,0.5361563563346863,0.19915655255317688,0.5655981302261353
154,"Aww, what kind of puppy is it?",Put what word? You mean published the info?,0,0,0,0,1,1,6,6,0.089271337,0.071879372,0.5318855047225952,0.4988248348236084,0.4631780683994293,0.6737619638442993
155,What did you call the agency about?,So what breed did you get?,0,0,0,0,1,1,6,6,0.094917431,0.031658769,0.581868052,0.5545308589935303,0.5790872573852539,0.6074216365814209
156,That's great.  I'm glad you are getting on your feet. ,I would be too! You did what you had to do!,1,1,0,1,0,0,1,8,-0.030055225,0.15643280744552612,0.5289962887763977,0.3492841124534607,0.5268148183822632,0.26109135150909424
157,I can imagine! I wish I could be with my parents too!,Do you find the home buying experience worth it?,0,0,1,0,0,1,8,6,-0.013107583,-0.069635108,0.46095019578933716,0.5953099131584167,0.22469362616539001,0.5061379671096802
158,That's great. I hope you have a great life,How long do you plan on staying in that house?,1,0,0,0,0,1,2,6,0.03289444,0.074075073,0.5341712236404419,0.5839552283287048,0.3337804675102234,0.5065625905990601
159,That is really good! I am sure you will be great,Well that's awesome! I'm happy for you!,1,1,0,0,0,0,1,1,0.21103622019290924,0.023851174861192703,0.4513092339038849,0.4664757251739502,0.24754303693771362,0.219936341
160,"That's crazy, I am glad you are okay with it.","You shouldn't, because that is  a very stressful job",1,0,0,0,0,0,1,1,0.12963423132896423,0.36544927954673767,0.5399530529975891,0.3656288981437683,0.42999786138534546,0.49681809544563293
161,"That is a very good point, but you shouldn't be jealous of someone who has to work hard for that",And don't forget how many years they have to study in order to get a license for surgery,1,0,0,0,0,0,8,8,0.1663120836019516,-0.101313651,0.5276718139648438,0.3811383843421936,0.5106991529464722,0.514227033
162,Did you ask them to explain what you were talking about?,Really? Do you know what you want to do when you graduate? I know sometimes it's tough to settle on a path.,0,0,0,0,1,1,6,6,0.14008647203445435,0.17449024319648743,0.5553930401802063,0.5055041909217834,0.5922726392745972,0.43136781454086304
163,That's great! I hope you do well in your new career.,That sounds like a great career plan. You will be filling a very important role in the physician's practice!,1,1,0,0,0,0,2,1,0.013382647186517715,0.39414116740226746,0.5443950891494751,0.41561588644981384,0.32130366563796997,0.2652865946292877
164,I have a friend who has had the same issue.  He has been trying to get it fixed and it's not working.,I'm not sure. What would you do?,0,0,1,0,0,1,8,6,-0.272142023,-0.026191302,0.6866723895072937,0.5568726062774658,0.45602271,0.46409258246421814
165,I would do that too. It would be a good idea.,Maybe I will try that. Do you think it will work?,0,0,1,0,0,1,1,5,-0.116974026,0.057101294,0.537122369,0.5391510725021362,0.4190451204776764,0.46994951367378235
166,That is great. I am glad you were able to stay with her.,"Oh no, that sounds like an awful situation. What did you end up doing after that?",1,1,0,0,0,1,1,6,0.00031659,-0.134473994,0.5373759865760803,0.5848758220672607,0.41382017731666565,0.43542638421058655
167,"That's great, hopefully you can still be with your friend and not feel left out.",So exciting! It can be fun to have a roommate,1,1,0,0,0,0,2,1,0.2794840335845947,0.38224342465400696,0.5682650208473206,0.37895911931991577,0.4056713879108429,0.18525204062461853
168,That's awesome! I hope you guys can get together,"I love that. Lots of new friends, haha",1,0,0,1,0,0,2,1,0.49394986033439636,0.1545965075492859,0.48719528317451477,0.40493595600128174,0.21082353591918945,0.18697723746299744
169,I remember that too! I remember playing the games on the side of the toys store when I was a kid.,I've heard a lot of people say something similar. Did you go there a lot?,0,0,1,1,0,1,0,6,-0.134655505,-0.048723988,0.44147026538848877,0.5980715751647949,0.21049995720386505,0.4663315713405609
170,I love that show!,Where I grew up didn't have one nearby so I get a little jealous hearing about it.,0,0,0,1,0,0,1,8,0.00836416,-0.225273818,0.443511963,0.6048663854598999,0.3343070447444916,0.4281008541584015
171,Wow that's pretty cool.  What kind of stuff did you find?,Good lord you must have had Facebook for a LONG time! I started mine in college so there isn't anything from my younger years.,1,0,0,1,1,0,6,1,-0.012577415,-0.105706722,0.5481946468353271,0.3014211654663086,0.535507083,0.3417469561100006
172,"Oh no, that's pretty old. What did you do?",Oh ok lol. I completely understand. I had a friend share a post about making mix tapes from the radio with a cassette player. Totally remember doing that!,0,1,0,1,1,0,6,0,-0.090422302,0.039347328,0.5706148147583008,0.2977496087551117,0.5496852397918701,0.21208953857421875
173,I'm 35 now!,I am 33 :),0,0,1,1,0,0,8,0,0.046813533,0.067707464,0.37793171405792236,0.44308415055274963,0.21376816928386688,0.2983238101005554
174,"I agree, they are horrible. I am a social butterfly.","Me too, bullies are part of the reason that I homeschooled.",1,0,1,1,0,0,0,0,-0.116514236,-0.151886776,0.4255274832248688,0.552205503,0.31122782826423645,0.48656806349754333
175,"Yes, I found a way to get involved in politics and make my friends angry.","Well, I was referring to my own kids. They have adjusted well at 17 and 19.",0,0,1,1,0,0,0,8,0.031158593,0.16468194127082825,0.6204626560211182,0.5091955661773682,0.5729819536209106,0.5109937191009521
176,"I'm not sure if I've ever seen it, but I've heard it's good!",I also saw it and felt like it was pretty good. Much better than the My Little Pony Movie. That was TORTURE.,0,0,0,1,0,0,8,8,0.045064259,-0.046754941,0.49082016944885254,0.376210093,0.2782247066497803,0.33942562341690063
177,I would definitely pay more than that.,"Yeah it was so boring. Even my kids got bored and they had been dying to see it,",0,0,1,1,0,0,0,1,-0.152208552,0.013238534331321716,0.5273276567459106,0.46580445766448975,0.5341604351997375,0.4401189684867859
178,That is really annoying.  Did you try to talk to them?,That's not nice of them. Why do they keep taking it??,0,0,0,0,1,1,6,6,-0.16178444,-0.10375008,0.6442720293998718,0.5176106691360474,0.4261435270309448,0.4280434250831604
179,Oh no!  I hope you can find some way to save some of it.,"Sorry to hear that. I found that it helps to have multiple savings accounts, so whenever you get a certain amount of money (like $5, $10) save it and be strict not to spend it.",1,1,0,1,0,0,3,4,-0.143692836,-0.378700703,0.6259028315544128,0.66591984,0.5498497486114502,0.464210182
